obs,conductivity_millisiemens,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,density,density_qc_executed,density_qc_results,deployment,dpc_ctd_seawater_conductivity,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,practical_salinity,practical_salinity_qc_executed,practical_salinity_qc_results,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,raw_time_microseconds,raw_time_seconds,temp,temp_qc_executed,temp_qc_results,time
"('650',)",34.336101532,1,0,1028.12053884,29,29,2,3.4336101532,29,13,3724598986.5,3724598986.68,3659568570.68,44.36829,-124.9528,0.0,33.9734396298,29,29,internal_timestamp,322.570007324,29,29,675987,1450579770,6.82259988785,29,29,3659568570.68
"('651',)",34.3390007019,1,0,1028.11647711,29,29,2,3.43390007019,29,13,3724598986.5,3724598986.68,3659568581.67,44.36829,-124.9528,0.0,33.9736687805,29,29,internal_timestamp,321.75,29,29,672276,1450579781,6.82600021362,29,29,3659568581.67
"('652',)",34.3600997925,1,0,1028.1099905,29,29,2,3.43600997925,29,29,3724598986.5,3724598986.68,3659568592.68,44.36829,-124.9528,0.0,33.9745845071,29,29,internal_timestamp,320.890014648,29,29,679335,1450579792,6.84899997711,29,29,3659568592.68
"('653',)",34.3964996338,1,0,1028.09875489,29,29,2,3.43964996338,29,29,3724598986.5,3724598986.68,3659568603.68,44.36829,-124.9528,0.0,33.9728564019,29,29,internal_timestamp,320.059997559,29,29,675987,1450579803,6.89169979095,29,29,3659568603.68
"('654',)",34.4188995361,1,0,1028.09151045,29,29,2,3.44188995361,29,29,3724598986.5,3724598986.68,3659568613.68,44.36829,-124.9528,0.0,33.9723429347,29,29,internal_timestamp,319.369995117,29,29,679205,1450579813,6.91750001907,29,29,3659568613.68
"('655',)",34.4345016479,1,0,1028.08375559,29,29,2,3.44345016479,29,29,3724598986.5,3724598986.68,3659568625.68,44.36829,-124.9528,0.0,33.9706250094,29,29,internal_timestamp,318.579986572,29,29,680028,1450579825,6.93699979782,29,29,3659568625.68
"('656',)",34.4369010925,1,0,1028.07919681,29,29,2,3.44369010925,29,29,3724598986.5,3724598986.68,3659568636.68,44.36829,-124.9528,0.0,33.9706363337,29,29,internal_timestamp,317.679992676,29,29,678695,1450579836,6.94010019302,29,29,3659568636.68
"('657',)",34.4527015686,1,0,1028.06868092,29,29,2,3.44527015686,29,29,3724598986.5,3724598986.68,3659568647.69,44.36829,-124.9528,0.0,33.9684888205,29,29,internal_timestamp,316.390014648,29,29,686177,1450579847,6.96049976349,29,29,3659568647.69
"('658',)",34.4776000977,1,0,1028.0561241,29,29,2,3.44776000977,29,29,3724598986.5,3724598986.68,3659568658.68,44.36829,-124.9528,0.0,33.9655615824,29,29,internal_timestamp,315.130004883,29,29,681143,1450579858,6.99179983139,29,29,3659568658.68
"('659',)",34.4738998413,1,0,1028.05066187,29,29,2,3.44738998413,29,29,3724598986.5,3724598986.68,3659568669.69,44.36829,-124.9528,0.0,33.9640579189,29,29,internal_timestamp,314.130004883,29,29,687360,1450579869,6.98969984055,29,29,3659568669.69
"('660',)",34.4721984863,1,0,1028.04446293,29,29,2,3.44721984863,29,29,3724598986.5,3724598986.68,3659568680.68,44.36829,-124.9528,0.0,33.9629552134,29,29,internal_timestamp,312.959991455,29,29,683710,1450579880,6.98950004578,29,29,3659568680.68
"('661',)",34.4841995239,1,0,1028.03669466,29,29,2,3.44841995239,29,29,3724598986.5,3724598986.68,3659568691.68,44.36829,-124.9528,0.0,33.9628145771,29,29,internal_timestamp,311.730010986,29,29,679848,1450579891,7.00360012054,29,29,3659568691.68
"('662',)",34.5178985596,1,0,1028.02620784,29,29,2,3.45178985596,29,29,3724598986.5,3724598986.68,3659568702.69,44.36829,-124.9528,0.0,33.963280819,29,29,internal_timestamp,310.540008545,29,29,688935,1450579902,7.04120016098,29,29,3659568702.69
"('663',)",34.5578994751,1,0,1028.01613613,29,29,2,3.45578994751,29,29,3724598986.5,3724598986.68,3659568713.69,44.36829,-124.9528,0.0,33.9649897096,29,29,internal_timestamp,309.410003662,29,29,685740,1450579913,7.08449983597,29,29,3659568713.69
"('664',)",34.5863990784,1,0,1028.00748586,29,29,2,3.45863990784,29,29,3724598986.5,3724598986.68,3659568724.69,44.36829,-124.9528,0.0,33.9663066355,29,29,internal_timestamp,308.269989014,29,29,693865,1450579924,7.11539983749,29,29,3659568724.69
"('665',)",34.5964012146,1,0,1028.00139213,29,29,2,3.45964012146,29,29,3724598986.5,3724598986.68,3659568735.69,44.36829,-124.9528,0.0,33.9673811104,29,29,internal_timestamp,307.089996338,29,29,690746,1450579935,7.12599992752,29,29,3659568735.69
"('666',)",34.6040992737,1,0,1027.9957,29,29,2,3.46040992737,29,29,3724598986.5,3724598986.68,3659568746.69,44.36829,-124.9528,0.0,33.9678411493,29,29,internal_timestamp,306.040008545,29,29,688689,1450579946,7.13460016251,29,29,3659568746.69
"('667',)",34.6194000244,1,0,1027.9895835,29,29,2,3.46194000244,29,29,3724598986.5,3724598986.68,3659568757.7,44.36829,-124.9528,0.0,33.9682612041,29,29,internal_timestamp,305.170013428,29,29,696446,1450579957,7.15159988403,29,29,3659568757.7
"('668',)",34.6307983398,1,0,1027.98372621,29,29,2,3.46307983398,29,29,3724598986.5,3724598986.68,3659568768.69,44.36829,-124.9528,0.0,33.9681379488,29,29,internal_timestamp,304.329986572,29,29,690460,1450579968,7.16480016708,29,29,3659568768.69
"('669',)",34.6572990417,1,0,1027.97461071,29,29,2,3.46572990417,29,29,3724598986.5,3724598986.69,3659568779.7,44.36829,-124.9528,0.0,33.9668861447,29,29,internal_timestamp,303.540008545,29,29,696379,1450579979,7.19589996338,29,29,3659568779.7
"('670',)",34.6721992493,1,0,1027.96586594,29,29,2,3.46721992493,29,29,3724598986.5,3724598986.69,3659568790.69,44.36829,-124.9528,0.0,33.9640806437,29,29,internal_timestamp,302.739990234,29,29,691524,1450579990,7.21570014954,29,29,3659568790.69
"('671',)",34.6925010681,1,0,1027.95827881,29,29,2,3.46925010681,29,29,3724598986.5,3724598986.69,3659568801.7,44.36829,-124.9528,0.0,33.963752343,29,29,internal_timestamp,301.880004883,29,29,700186,1450580001,7.2389998436,29,29,3659568801.7
"('672',)",34.6986999512,1,0,1027.95344154,29,29,2,3.46986999512,29,29,3724598986.5,3724598986.69,3659568812.7,44.36829,-124.9528,0.0,33.9636285174,29,29,internal_timestamp,301.079986572,29,29,696831,1450580012,7.24639987946,29,29,3659568812.7
"('673',)",34.6994018555,1,0,1027.95059355,29,29,2,3.46994018555,29,29,3724598986.5,3724598986.69,3659568823.7,44.36829,-124.9528,0.0,33.9641344096,29,29,internal_timestamp,300.390014648,29,29,703109,1450580023,7.24700021744,29,29,3659568823.7
"('674',)",34.6968994141,1,0,1027.94862413,29,29,2,3.46968994141,29,29,3724598986.5,3724598986.69,3659568833.69,44.36829,-124.9528,0.0,33.9644286128,29,29,internal_timestamp,299.820007324,29,29,694325,1450580033,7.24420022964,29,29,3659568833.69
"('675',)",34.7191009521,1,0,1027.94203216,29,29,2,3.47191009521,29,29,3724598986.5,3724598986.69,3659568845.7,44.36829,-124.9528,0.0,33.9646047154,29,29,internal_timestamp,299.140014648,29,29,703241,1450580045,7.26900005341,29,29,3659568845.7
"('676',)",34.7715988159,1,0,1027.9279633,29,29,2,3.47715988159,29,13,3724598986.5,3724598986.69,3659568856.7,44.36829,-124.9528,0.0,33.9627009129,29,29,internal_timestamp,298.329986572,29,29,698344,1450580056,7.32959985733,29,29,3659568856.7
"('677',)",34.7776985168,1,0,1027.92421356,29,29,2,3.47776985168,29,13,3724598986.5,3724598986.69,3659568866.7,44.36829,-124.9528,0.0,33.9636286289,29,29,internal_timestamp,297.549987793,29,29,701303,1450580066,7.3358001709,29,29,3659568866.7
"('678',)",34.7823982239,1,0,1027.92004747,29,29,2,3.47823982239,29,13,3724598986.5,3724598986.69,3659568878.7,44.36829,-124.9528,0.0,33.9644637624,29,29,internal_timestamp,296.649993896,29,29,701355,1450580078,7.34060001373,29,29,3659568878.7
"('679',)",34.7837982178,1,0,1027.91698548,29,29,2,3.47837982178,29,13,3724598986.5,3724598986.69,3659568889.71,44.36829,-124.9528,0.0,33.9650603835,29,29,internal_timestamp,295.920013428,29,29,709748,1450580089,7.34189987183,29,29,3659568889.71
"('680',)",34.7849006653,1,0,1027.91285388,29,29,2,3.47849006653,29,13,3724598986.5,3724598986.69,3659568899.72,44.36829,-124.9528,0.0,33.9645604225,29,29,internal_timestamp,295.170013428,29,29,718542,1450580099,7.34399986267,29,29,3659568899.72
"('681',)",34.7901000977,1,0,1027.90574413,29,29,2,3.47901000977,29,13,3724598986.5,3724598986.69,3659568911.7,44.36829,-124.9528,0.0,33.964371831,29,29,internal_timestamp,293.859985352,29,29,700511,1450580111,7.35059976578,29,29,3659568911.7
"('682',)",34.7986984253,1,0,1027.89694267,29,29,2,3.47986984253,29,13,3724598986.5,3724598986.69,3659568922.71,44.36829,-124.9528,0.0,33.9634132247,29,29,internal_timestamp,292.459991455,29,29,710015,1450580122,7.36180019379,29,29,3659568922.71
"('683',)",34.8162994385,1,0,1027.88685037,29,29,2,3.48162994385,29,13,3724598986.5,3724598986.69,3659568932.71,44.36829,-124.9528,0.0,33.9615516201,29,29,internal_timestamp,291.279998779,29,29,712801,1450580132,7.38380002975,29,29,3659568932.71
"('684',)",34.8177986145,1,0,1027.88231296,29,29,2,3.48177986145,29,13,3724598986.5,3724598986.69,3659568944.71,44.36829,-124.9528,0.0,33.9629727824,29,29,internal_timestamp,290.070007324,29,29,713727,1450580144,7.38460016251,29,29,3659568944.71
"('685',)",34.8184013367,1,0,1027.87818125,29,29,2,3.48184013367,29,13,3724598986.5,3724598986.69,3659568955.71,44.36829,-124.9528,0.0,33.9631809742,29,29,internal_timestamp,289.160003662,29,29,709939,1450580155,7.38549995422,29,29,3659568955.71
"('686',)",34.8185005188,1,0,1027.87465118,29,29,2,3.48185005188,29,13,3724598986.5,3724598986.69,3659568966.72,44.36829,-124.9528,0.0,33.9630504525,29,29,internal_timestamp,288.429992676,29,29,716109,1450580166,7.38609981537,29,29,3659568966.72
"('687',)",34.8184013367,1,0,1027.87200495,29,29,2,3.48184013367,29,13,3724598986.5,3724598986.69,3659568977.71,44.36829,-124.9528,0.0,33.9632341792,29,29,internal_timestamp,287.820007324,29,29,713624,1450580177,7.38609981537,29,29,3659568977.71
"('688',)",34.8190002441,1,0,1027.86865275,29,29,2,3.48190002441,29,13,3724598986.5,3724598986.69,3659568988.71,44.36829,-124.9528,0.0,33.9631325543,29,29,internal_timestamp,287.140014648,29,29,711596,1450580188,7.38719987869,29,29,3659568988.71
"('689',)",34.8208999634,1,0,1027.86413893,29,29,2,3.48208999634,29,13,3724598986.5,3724598986.69,3659568998.72,44.36829,-124.9528,0.0,33.9628603107,29,29,internal_timestamp,286.290008545,29,29,715614,1450580198,7.38999986649,29,29,3659568998.72
"('690',)",34.8233985901,1,0,1027.85915848,29,29,2,3.48233985901,29,13,3724598986.5,3724598986.69,3659569010.72,44.36829,-124.9528,0.0,33.9625911541,29,29,internal_timestamp,285.359985352,29,29,716455,1450580210,7.39349985123,29,29,3659569010.72
"('691',)",34.8255996704,1,0,1027.85483928,29,29,2,3.48255996704,29,13,3724598986.5,3724598986.7,3659569021.71,44.36829,-124.9528,0.0,33.9629771397,29,29,internal_timestamp,284.429992676,29,29,714418,1450580221,7.39599990845,29,29,3659569021.71
"('692',)",34.8274002075,1,0,1027.84937102,29,29,2,3.48274002075,29,13,3724598986.5,3724598986.7,3659569032.71,44.36829,-124.9528,0.0,33.9622633457,29,29,internal_timestamp,283.459991455,29,29,712744,1450580232,7.39919996262,29,29,3659569032.71
"('693',)",34.8280982971,1,0,1027.8444575,29,29,2,3.48280982971,29,13,3724598986.5,3724598986.7,3659569043.72,44.36829,-124.9528,0.0,33.962348029,29,29,internal_timestamp,282.410003662,29,29,720542,1450580243,7.40040016174,29,29,3659569043.72
"('694',)",34.8296012878,1,0,1027.83986074,29,29,2,3.48296012878,29,13,3724598986.5,3724598986.7,3659569053.71,44.36829,-124.9528,0.0,33.9622660206,29,29,internal_timestamp,281.489990234,29,29,713891,1450580253,7.40259981155,29,29,3659569053.71
"('695',)",34.8306007385,1,0,1027.83501074,29,29,2,3.48306007385,29,13,3724598986.5,3724598986.7,3659569065.71,44.36829,-124.9528,0.0,33.9617259815,29,29,internal_timestamp,280.589996338,29,29,714759,1450580265,7.4046998024,29,29,3659569065.71
"('696',)",34.8353996277,1,0,1027.8306126,29,29,2,3.48353996277,29,13,3724598986.5,3724598986.7,3659569076.72,44.36829,-124.9528,0.0,33.9618348817,29,29,internal_timestamp,279.790008545,29,29,723026,1450580276,7.41029977798,29,29,3659569076.72
"('697',)",34.8381996155,1,0,1027.82709083,29,29,2,3.48381996155,29,13,3724598986.5,3724598986.7,3659569086.73,44.36829,-124.9528,0.0,33.9615387127,29,29,internal_timestamp,279.190002441,29,29,725333,1450580286,7.41400003433,29,29,3659569086.73
"('698',)",34.8400001526,1,0,1027.82344586,29,29,2,3.48400001526,29,13,3724598986.5,3724598986.7,3659569098.72,44.36829,-124.9528,0.0,33.9614829953,29,29,internal_timestamp,278.480010986,29,29,724416,1450580298,7.41639995575,29,29,3659569098.72
"('699',)",34.8395996094,1,0,1027.82031083,29,29,2,3.48395996094,29,13,3724598986.5,3724598986.7,3659569108.73,44.36829,-124.9528,0.0,33.9610421462,29,29,internal_timestamp,277.880004883,29,29,727719,1450580308,7.41669988632,29,29,3659569108.73
"('700',)",34.8413009644,1,0,1027.8174805,29,29,2,3.48413009644,29,13,3724598986.5,3724598986.7,3659569119.73,44.36829,-124.9528,0.0,33.9616415854,29,29,internal_timestamp,277.209991455,29,29,726281,1450580319,7.41830015182,29,29,3659569119.73
"('701',)",34.8410987854,1,0,1027.81312054,29,29,2,3.48410987854,29,13,3724598986.5,3724598986.7,3659569131.73,44.36829,-124.9528,0.0,33.9614658903,29,29,internal_timestamp,276.299987793,29,29,725366,1450580331,7.4187002182,29,29,3659569131.73
"('702',)",34.8426017761,1,0,1027.80885944,29,29,2,3.48426017761,29,13,3724598986.5,3724598986.7,3659569141.73,44.36829,-124.9528,0.0,33.9613455332,29,29,internal_timestamp,275.459991455,29,29,728910,1450580341,7.42089986801,29,29,3659569141.73
"('703',)",34.8420982361,1,0,1027.80514986,29,29,2,3.48420982361,29,13,3724598986.5,3724598986.7,3659569152.73,44.36829,-124.9528,0.0,33.9617133559,29,29,internal_timestamp,274.570007324,29,29,725745,1450580352,7.42040014267,29,29,3659569152.73
"('704',)",34.8413009644,1,0,1027.80120296,29,29,2,3.48413009644,29,13,3724598986.5,3724598986.7,3659569163.72,44.36829,-124.9528,0.0,33.9613292594,29,29,internal_timestamp,273.769989014,29,29,724530,1450580363,7.42030000687,29,29,3659569163.72
"('705',)",34.842300415,1,0,1027.79853453,29,29,2,3.4842300415,29,13,3724598986.5,3724598986.7,3659569175.73,44.36829,-124.9528,0.0,33.9617310032,29,29,internal_timestamp,273.149993896,29,29,727346,1450580375,7.42129993439,29,29,3659569175.73
"('706',)",34.8451004028,1,0,1027.79651241,29,29,2,3.48451004028,29,13,3724598986.5,3724598986.7,3659569185.73,44.36829,-124.9528,0.0,33.9616967692,29,29,internal_timestamp,272.820007324,29,29,732873,1450580385,7.42460012436,29,29,3659569185.73
"('707',)",34.8492012024,1,0,1027.79222358,29,29,2,3.48492012024,29,13,3724598986.5,3724598986.7,3659569197.73,44.36829,-124.9528,0.0,33.9602113748,29,29,internal_timestamp,272.339996338,29,29,733083,1450580397,7.43090009689,29,29,3659569197.73
"('708',)",34.8493003845,1,0,1027.78966162,29,29,2,3.48493003845,29,13,3724598986.5,3724598986.7,3659569208.73,44.36829,-124.9528,0.0,33.9606196695,29,29,internal_timestamp,271.709991455,29,29,729177,1450580408,7.43090009689,29,29,3659569208.73
"('709',)",34.8492012024,1,0,1027.78673329,29,29,2,3.48492012024,29,13,3724598986.5,3724598986.7,3659569218.73,44.36829,-124.9528,0.0,33.9604029008,29,29,internal_timestamp,271.119995117,29,29,734491,1450580418,7.43130016327,29,29,3659569218.73
"('710',)",34.853099823,1,0,1027.78322855,29,29,2,3.4853099823,29,13,3724598986.5,3724598986.7,3659569229.74,44.36829,-124.9528,0.0,33.9596710187,29,29,internal_timestamp,270.649993896,29,29,741583,1450580429,7.43660020828,29,29,3659569229.74
"('711',)",34.8546981812,1,0,1027.78047632,29,29,2,3.48546981812,29,13,3724598986.5,3724598986.7,3659569240.74,44.36829,-124.9528,0.0,33.9594915424,29,29,internal_timestamp,270.149993896,29,29,737909,1450580440,7.43879985809,29,29,3659569240.74
"('712',)",34.8568000793,1,0,1027.77942645,29,29,2,3.48568000793,29,13,3724598986.5,3724598986.71,3659569252.74,44.36829,-124.9528,0.0,33.95992816,29,29,internal_timestamp,269.910003662,29,29,737956,1450580452,7.44080018997,29,29,3659569252.74
"('713',)",34.8581008911,1,0,1027.77907736,29,29,2,3.48581008911,29,13,3724598986.5,3724598986.71,3659569260.74,44.36829,-124.9528,0.0,33.9598812178,29,29,internal_timestamp,269.890014648,29,29,735996,1450580460,7.44229984283,29,29,3659569260.74
"('714',)",34.8563995361,1,0,1027.78273075,29,29,2,3.48563995361,29,13,3724598986.54,3724598986.63,3659569296.3,44.36829,-124.9528,0.0,33.9601616228,29,29,internal_timestamp,270.559997559,29,29,297053,1450580496,7.43979978561,29,29,3659569296.3
"('715',)",34.8516998291,1,0,1027.79500552,29,29,2,3.48516998291,29,13,3724598986.54,3724598986.63,3659569307.31,44.36829,-124.9528,0.0,33.9607895957,29,29,internal_timestamp,272.910003662,29,29,306960,1450580507,7.43279981613,29,29,3659569307.31
"('716',)",34.8428001404,1,0,1027.81116049,29,29,2,3.48428001404,29,13,3724598986.54,3724598986.63,3659569318.3,44.36829,-124.9528,0.0,33.9623995589,29,29,internal_timestamp,275.75,29,29,301448,1450580518,7.41989994049,29,29,3659569318.3
"('717',)",34.8414993286,1,0,1027.82584731,29,29,2,3.48414993286,29,13,3724598986.54,3724598986.63,3659569329.31,44.36829,-124.9528,0.0,33.9628715016,29,29,internal_timestamp,278.769989014,29,29,308737,1450580529,7.41650009155,29,29,3659569329.31
"('718',)",34.8367004395,1,0,1027.84057616,29,29,2,3.48367004395,29,13,3724598986.54,3724598986.63,3659569340.3,44.36829,-124.9528,0.0,33.9627785696,29,29,internal_timestamp,281.790008545,29,29,302879,1450580540,7.40980005264,29,29,3659569340.3
"('719',)",34.831199646,1,0,1027.85582694,29,29,2,3.4831199646,29,13,3724598986.54,3724598986.63,3659569351.31,44.36829,-124.9528,0.0,33.9634200044,29,29,internal_timestamp,284.75,29,29,309634,1450580551,7.40159988403,29,29,3659569351.31
"('720',)",34.8246002197,1,0,1027.87115546,29,29,2,3.48246002197,29,13,3724598986.54,3724598986.63,3659569362.31,44.36829,-124.9528,0.0,33.9640527875,29,29,internal_timestamp,287.690002441,29,29,307929,1450580562,7.39219999313,29,29,3659569362.31
"('721',)",34.8176002502,1,0,1027.88676012,29,29,2,3.48176002502,29,13,3724598986.54,3724598986.63,3659569373.3,44.36829,-124.9528,0.0,33.9646134832,29,29,internal_timestamp,290.690002441,29,29,304203,1450580573,7.38240003586,29,29,3659569373.3
"('722',)",34.8147010803,1,0,1027.90150651,29,29,2,3.48147010803,29,13,3724598986.54,3724598986.63,3659569384.31,44.36829,-124.9528,0.0,33.9649223353,29,29,internal_timestamp,293.700012207,29,29,310822,1450580584,7.37739992142,29,29,3659569384.31
"('723',)",34.7918014526,1,0,1027.9211748,29,29,2,3.47918014526,29,13,3724598986.54,3724598986.64,3659569395.31,44.36829,-124.9528,0.0,33.9670095125,29,29,internal_timestamp,296.709991455,29,29,306807,1450580595,7.34840011597,29,29,3659569395.31
"('724',)",34.7462997437,1,0,1027.94021906,29,29,2,3.47462997437,29,29,3724598986.54,3724598986.64,3659569406.31,44.36829,-124.9528,0.0,33.9644035998,29,29,internal_timestamp,299.739990234,29,29,314161,1450580606,7.29909992218,29,29,3659569406.31
"('725',)",34.6847000122,1,0,1027.9690956,29,29,2,3.46847000122,29,29,3724598986.54,3724598986.64,3659569417.32,44.36829,-124.9528,0.0,33.9697550429,29,29,internal_timestamp,302.730010986,29,29,318234,1450580617,7.22380018234,29,29,3659569417.32
"('726',)",34.6362991333,1,0,1027.99698302,29,29,2,3.46362991333,29,29,3724598986.54,3724598986.64,3659569428.31,44.36829,-124.9528,0.0,33.9764194119,29,29,internal_timestamp,305.709991455,29,29,311114,1450580628,7.16179990768,29,29,3659569428.31
"('727',)",34.5942993164,1,0,1028.01587527,29,29,2,3.45942993164,29,29,3724598986.54,3724598986.64,3659569439.32,44.36829,-124.9528,0.0,33.9744210113,29,29,internal_timestamp,308.720001221,29,29,318653,1450580639,7.11569976807,29,29,3659569439.32
"('728',)",34.5126991272,1,0,1028.04222739,29,29,2,3.45126991272,29,29,3724598986.54,3724598986.64,3659569450.33,44.36829,-124.9528,0.0,33.9736420933,29,29,internal_timestamp,311.730010986,29,29,329891,1450580650,7.02430009842,29,29,3659569450.33
"('729',)",34.4808998108,1,0,1028.0592898,29,29,2,3.44808998108,29,29,3724598986.54,3724598986.64,3659569461.32,44.36829,-124.9528,0.0,33.9714251964,29,29,internal_timestamp,314.75,29,29,322443,1450580661,6.98969984055,29,29,3659569461.32
