obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('1844',)",3659590145.15,2,34.8694000244,3724598986.9,3724598987.3,3659590145.15,0.0,internal_timestamp,282.869995117,154359,1450601345,7.44169998169,3.48694000244,33.966511949,1027.84374537,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1845',)",3659590156.16,2,34.8567008972,3724598986.9,3724598987.3,3659590156.16,0.0,internal_timestamp,285.809997559,159746,1450601356,7.42719984055,3.48567008972,33.9655248679,1027.85855662,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1846',)",3659590167.16,2,34.845500946,3724598986.9,3724598987.3,3659590167.16,0.0,internal_timestamp,288.790008545,163886,1450601367,7.41279983521,3.4845500946,33.9660433429,1027.87471619,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1847',)",3659590178.16,2,34.8428001404,3724598986.9,3724598987.31,3659590178.16,0.0,internal_timestamp,291.790008545,157968,1450601378,7.40910005569,3.48428001404,33.9653017987,1027.88840094,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1848',)",3659590189.16,2,34.8384017944,3724598986.9,3724598987.31,3659590189.16,0.0,internal_timestamp,294.790008545,164202,1450601389,7.40269994736,3.48384017944,33.9653603653,1027.90311097,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1849',)",3659590200.17,2,34.8384017944,3724598986.9,3724598987.31,3659590200.17,0.0,internal_timestamp,297.829986572,167439,1450601400,7.40199995041,3.48384017944,33.9645945759,1027.91651636,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1850',)",3659590211.16,2,34.8235015869,3724598986.9,3724598987.31,3659590211.16,0.0,internal_timestamp,300.850006104,161268,1450601411,7.38269996643,3.48235015869,33.9658708903,1027.93417338,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1851',)",3659590222.16,2,34.7827987671,3724598986.9,3724598987.31,3659590222.16,0.0,internal_timestamp,303.820007324,163916,1450601422,7.33360004425,3.47827987671,33.9683242934,1027.95690467,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1852',)",3659590233.17,2,34.7260017395,3724598986.9,3724598987.31,3659590233.17,0.0,internal_timestamp,306.769989014,168515,1450601433,7.2623000145,3.47260017395,33.9750242753,1027.98610795,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1853',)",3659590244.17,2,34.629699707,3724598986.9,3724598987.31,3659590244.17,0.0,internal_timestamp,309.730010986,172977,1450601444,7.14720010757,3.4629699707,33.9816276059,1028.02159796,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1854',)",3659590255.17,2,34.6108016968,3724598986.9,3724598987.31,3659590255.17,0.0,internal_timestamp,312.720001221,165592,1450601455,7.12599992752,3.46108016968,33.9803944365,1028.03739365,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1855',)",3659590266.17,2,34.6077003479,3724598986.9,3724598987.31,3659590266.17,0.0,internal_timestamp,315.779998779,170496,1450601466,7.12300014496,3.46077003479,33.9784865201,1028.05034248,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1856',)",3659590277.18,2,34.6016998291,3724598986.9,3724598987.31,3659590277.18,0.0,internal_timestamp,318.859985352,175194,1450601477,7.1156001091,3.46016998291,33.9777269782,1028.06492139,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1857',)",3659590288.17,2,34.5996017456,3724598986.9,3724598987.31,3659590288.17,0.0,internal_timestamp,321.880004883,169146,1450601488,7.11299991608,3.45996017456,33.9765407742,1028.07819497,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1858',)",3659590299.17,2,34.5694007874,3724598986.9,3724598987.31,3659590299.17,0.0,internal_timestamp,324.839996338,173599,1450601499,7.08050012589,3.45694007874,33.9740699976,1028.09451236,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1859',)",3659590310.18,2,34.4921989441,3724598986.9,3724598987.31,3659590310.18,0.0,internal_timestamp,327.859985352,178272,1450601510,6.9906001091,3.44921989441,33.9765962044,1028.12328564,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1860',)",3659590321.17,2,34.4371986389,3724598986.9,3724598987.31,3659590321.17,0.0,internal_timestamp,330.850006104,173264,1450601521,6.92490005493,3.44371986389,33.9795837573,1028.14875019,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1861',)",3659590332.18,2,34.3786010742,3724598986.9,3724598987.31,3659590332.18,0.0,internal_timestamp,333.940002441,179418,1450601532,6.85550022125,3.43786010742,33.9821921215,1028.17486383,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1862',)",3659590343.17,2,34.3540000916,3724598986.9,3724598987.31,3659590343.17,0.0,internal_timestamp,336.940002441,173552,1450601543,6.82760000229,3.43540000916,33.9812338339,1028.19182993,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1863',)",3659590354.18,2,34.3400993347,3724598986.9,3724598987.31,3659590354.18,0.0,internal_timestamp,339.950012207,178620,1450601554,6.81090021133,3.43400993347,33.9809756157,1028.20779629,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1864',)",3659590365.18,2,34.284198761,3724598986.9,3724598987.31,3659590365.18,0.0,internal_timestamp,343.019989014,182548,1450601565,6.74630022049,3.4284198761,33.9817604402,1028.2316406,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1865',)",3659590376.17,2,34.2675018311,3724598986.9,3724598987.31,3659590376.17,0.0,internal_timestamp,346.109985352,172704,1450601576,6.72410011292,3.42675018311,33.9838064428,1028.2505527,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1866',)",3659590387.18,2,34.2629013062,3724598986.9,3724598987.31,3659590387.18,0.0,internal_timestamp,349.070007324,177547,1450601587,6.71759986877,3.42629013062,33.9837269158,1028.26497937,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1867',)",3659590398.18,2,34.2305984497,3724598986.9,3724598987.31,3659590398.18,0.0,internal_timestamp,352.100006104,182193,1450601598,6.67339992523,3.42305984497,33.9903449334,1028.29030685,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1868',)",3659590409.18,2,34.2210998535,3724598986.9,3724598987.31,3659590409.18,0.0,internal_timestamp,355.140014648,176858,1450601609,6.65600013733,3.42210998535,33.9956055697,1028.31082728,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1869',)",3659590420.18,2,34.2318000793,3724598986.9,3724598987.31,3659590420.18,0.0,internal_timestamp,358.239990234,182342,1450601620,6.65869998932,3.42318000793,34.0032420399,1028.33065852,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1870',)",3659590431.19,2,34.2366981506,3724598986.9,3724598987.31,3659590431.19,0.0,internal_timestamp,361.309997559,187715,1450601631,6.6561999321,3.42366981506,34.0096354674,1028.35010637,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1871',)",3659590442.18,2,34.2225990295,3724598986.9,3724598987.31,3659590442.18,0.0,internal_timestamp,364.290008545,181642,1450601642,6.63700008392,3.42225990295,34.0116347639,1028.36803929,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1872',)",3659590453.19,2,34.1963005066,3724598986.9,3724598987.31,3659590453.19,0.0,internal_timestamp,367.320007324,187777,1450601653,6.603099823,3.41963005066,34.0146932407,1028.38909761,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1873',)",3659590464.19,2,34.1963005066,3724598986.9,3724598987.31,3659590464.19,0.0,internal_timestamp,370.359985352,192770,1450601664,6.6016998291,3.41963005066,34.0146039785,1028.40315784,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1874',)",3659590475.18,2,34.179599762,3724598986.9,3724598987.31,3659590475.18,0.0,internal_timestamp,373.399993896,184786,1450601675,6.57899999619,3.4179599762,34.0171628197,1028.42229063,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1875',)",3659590486.19,2,34.1702003479,3724598986.9,3724598987.31,3659590486.19,0.0,internal_timestamp,376.390014648,186593,1450601686,6.56710004807,3.41702003479,34.0171117901,1028.43762503,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1876',)",3659590497.19,2,34.1632003784,3724598986.9,3724598987.31,3659590497.19,0.0,internal_timestamp,379.369995117,191565,1450601697,6.55660009384,3.41632003784,34.0183314413,1028.45371519,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1877',)",3659590508.19,2,34.1615982056,3724598986.9,3724598987.31,3659590508.19,0.0,internal_timestamp,382.380004883,185693,1450601708,6.55359983444,3.41615982056,34.0180711827,1028.46772733,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1878',)",3659590519.19,2,34.1599006653,3724598986.9,3724598987.31,3659590519.19,0.0,internal_timestamp,385.420013428,191972,1450601719,6.55049991608,3.41599006653,34.017789814,1028.48187379,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1879',)",3659590530.2,2,34.1489982605,3724598986.9,3724598987.31,3659590530.2,0.0,internal_timestamp,388.450012207,196774,1450601730,6.53509998322,3.41489982605,34.0195257611,1028.49928485,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1880',)",3659590541.19,2,34.121799469,3724598986.9,3724598987.32,3659590541.19,0.0,internal_timestamp,391.480010986,192150,1450601741,6.50129985809,3.4121799469,34.0214707236,1028.519435,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1881',)",3659590552.2,2,34.0974006653,3724598986.9,3724598987.32,3659590552.2,0.0,internal_timestamp,394.510009766,196042,1450601752,6.46969985962,3.40974006653,34.0243285285,1028.53998718,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1882',)",3659590563.2,2,34.0777015686,3724598986.9,3724598987.32,3659590563.2,0.0,internal_timestamp,397.519989014,200622,1450601763,6.44659996033,3.40777015686,34.0239598302,1028.55671856,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1883',)",3659590574.2,2,34.0477981567,3724598986.9,3724598987.32,3659590574.2,0.0,internal_timestamp,400.589996338,195004,1450601774,6.40729999542,3.40477981567,34.0283310454,1028.5797034,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1884',)",3659590585.2,2,34.0279998779,3724598986.9,3724598987.32,3659590585.2,0.0,internal_timestamp,403.549987793,198368,1450601785,6.38259983063,3.40279998779,34.0294571831,1028.59759338,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1885',)",3659590596.2,2,34.0159988403,3724598986.9,3724598987.32,3659590596.2,0.0,internal_timestamp,406.519989014,202332,1450601796,6.36660003662,3.40159988403,34.0305865234,1028.61431655,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1886',)",3659590607.2,2,34.007598877,3724598986.9,3724598987.32,3659590607.2,0.0,internal_timestamp,409.489990234,196019,1450601807,6.35550022125,3.4007598877,34.0308428145,1028.62967127,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1887',)",3659590618.22,2,33.9915008545,3724598986.9,3724598987.32,3659590618.22,0.0,internal_timestamp,412.480010986,215522,1450601818,6.33510017395,3.39915008545,34.0317821962,1028.64694363,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1888',)",3659590629.2,2,33.9574012756,3724598986.9,3724598987.32,3659590629.2,0.0,internal_timestamp,415.480010986,202404,1450601829,6.29190015793,3.39574012756,34.035379394,1028.66950315,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1889',)",3659590640.2,2,33.8611984253,3724598986.9,3724598987.32,3659590640.2,0.0,internal_timestamp,418.510009766,204222,1450601840,6.1765999794,3.38611984253,34.0415742239,1028.70413665,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1890',)",3659590651.21,2,33.8231010437,3724598986.9,3724598987.32,3659590651.21,0.0,internal_timestamp,421.489990234,207443,1450601851,6.13229990005,3.38231010437,34.041771262,1028.72402142,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1891',)",3659590662.2,2,33.7983016968,3724598986.9,3724598987.32,3659590662.2,0.0,internal_timestamp,424.529998779,199575,1450601862,6.10449981689,3.37983016968,34.0403135075,1028.74061442,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1892',)",3659590673.2,2,33.7915992737,3724598986.9,3724598987.32,3659590673.2,0.0,internal_timestamp,427.5,202650,1450601873,6.09770011902,3.37915992737,34.0381498164,1028.75346385,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1893',)",3659590684.21,2,33.7739982605,3724598986.9,3724598987.32,3659590684.21,0.0,internal_timestamp,430.420013428,208152,1450601884,6.07660007477,3.37739982605,34.0381019685,1028.76969725,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1894',)",3659590695.21,2,33.7568016052,3724598986.9,3724598987.32,3659590695.21,0.0,internal_timestamp,433.369995117,210191,1450601895,6.05189990997,3.37568016052,34.0420891861,1028.78973038,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1895',)",3659590706.2,2,33.7137985229,3724598986.9,3724598987.32,3659590706.2,0.0,internal_timestamp,436.299987793,204540,1450601906,5.99760007858,3.37137985229,34.0467680268,1028.81422731,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1896',)",3659590717.21,2,33.6820983887,3724598986.9,3724598987.32,3659590717.21,0.0,internal_timestamp,439.220001221,210222,1450601917,5.96010017395,3.36820983887,34.0473007858,1028.83312098,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1897',)",3659590728.22,2,33.6493988037,3724598986.9,3724598987.32,3659590728.22,0.0,internal_timestamp,442.160003662,215171,1450601928,5.91529989243,3.36493988037,34.0540073607,1028.85793937,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1898',)",3659590739.21,2,33.6329994202,3724598986.9,3724598987.32,3659590739.21,0.0,internal_timestamp,445.079986572,210146,1450601939,5.89279985428,3.36329994202,34.0566883934,1028.87648273,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1899',)",3659590750.21,2,33.628200531,3724598986.9,3724598987.32,3659590750.21,0.0,internal_timestamp,447.989990234,214468,1450601950,5.88539981842,3.3628200531,34.057277083,1028.89129933,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1900',)",3659590761.21,2,33.6291007996,3724598986.9,3724598987.33,3659590761.21,0.0,internal_timestamp,450.820007324,208820,1450601961,5.8859000206,3.36291007996,34.0563922819,1028.90352515,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1901',)",3659590772.21,2,33.6281013489,3724598986.9,3724598987.33,3659590772.21,0.0,internal_timestamp,453.720001221,213892,1450601972,5.88170003891,3.36281013489,34.0580510071,1028.91870665,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1902',)",3659590783.22,2,33.5808982849,3724598986.9,3724598987.33,3659590783.22,0.0,internal_timestamp,456.589996338,219538,1450601983,5.81519985199,3.35808982849,34.070237006,1028.95040736,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1903',)",3659590794.22,2,33.5532989502,3724598986.9,3724598987.33,3659590794.22,0.0,internal_timestamp,459.5,216187,1450601994,5.78299999237,3.35532989502,34.0700344475,1028.96791806,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1904',)",3659590805.22,2,33.5192985535,3724598986.9,3724598987.33,3659590805.22,0.0,internal_timestamp,462.390014648,219430,1450602005,5.73880004883,3.35192985535,34.0746741424,1028.99074291,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1905',)",3659590816.21,2,33.5093994141,3724598986.9,3724598987.33,3659590816.21,0.0,internal_timestamp,465.390014648,214009,1450602016,5.72620010376,3.35093994141,34.074684132,1029.00620587,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1906',)",3659590827.22,2,33.5,3724598986.9,3724598987.33,3659590827.22,0.0,internal_timestamp,468.309997559,220838,1450602027,5.709400177,3.35,34.0795245606,1029.02566409,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1907',)",3659590838.23,2,33.4844017029,3724598986.9,3724598987.33,3659590838.23,0.0,internal_timestamp,471.279998779,227796,1450602038,5.68709993362,3.34844017029,34.0828710428,1029.0449054,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1908',)",3659590849.22,2,33.4803009033,3724598986.9,3724598987.33,3659590849.22,0.0,internal_timestamp,474.25,223674,1450602049,5.68139982224,3.34803009033,34.0825019905,1029.05901131,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1909',)",3659590860.22,2,33.4664001465,3724598986.9,3724598987.33,3659590860.22,0.0,internal_timestamp,477.230010986,218827,1450602060,5.66169977188,3.34664001465,34.0851430455,1029.07739419,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1910',)",3659590871.27,2,33.436000824,3724598986.9,3724598987.33,3659590871.27,0.0,internal_timestamp,480.200012207,265542,1450602071,5.6185002327,3.3436000824,34.0927943331,1029.10279052,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1911',)",3659590882.23,2,33.4227981567,3724598986.9,3724598987.33,3659590882.23,0.0,internal_timestamp,483.220001221,230214,1450602082,5.60249996185,3.34227981567,34.0924725023,1029.1185257,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1912',)",3659590893.23,2,33.4096984863,3724598986.9,3724598987.33,3659590893.23,0.0,internal_timestamp,486.160003662,225477,1450602093,5.58339977264,3.34096984863,34.0954321843,1029.13688692,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1913',)",3659590904.23,2,33.4043998718,3724598986.9,3724598987.33,3659590904.23,0.0,internal_timestamp,489.230010986,231031,1450602104,5.57539987564,3.34043998718,34.0959717268,1029.15247003,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1914',)",3659590915.23,2,33.3759994507,3724598986.9,3724598987.33,3659590915.23,0.0,internal_timestamp,492.25,226686,1450602115,5.53539991379,3.33759994507,34.1026291284,1029.17686648,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1915',)",3659590926.23,2,33.3671989441,3724598986.9,3724598987.33,3659590926.23,0.0,internal_timestamp,495.269989014,233215,1450602126,5.52309989929,3.33671989441,34.1035595304,1029.19309297,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1916',)",3659590937.23,2,33.3553009033,3724598986.9,3724598987.33,3659590937.23,0.0,internal_timestamp,498.260009766,227449,1450602137,5.50699996948,3.33553009033,34.1048250177,1029.20994535,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1917',)",3659590948.23,2,33.3468017578,3724598986.9,3724598987.33,3659590948.23,0.0,internal_timestamp,501.209991455,233045,1450602148,5.49490022659,3.33468017578,34.1059286315,1029.22595849,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1918',)",3659590959.23,2,33.3352012634,3724598986.9,3724598987.33,3659590959.23,0.0,internal_timestamp,504.220001221,229209,1450602159,5.47840023041,3.33352012634,34.1079246411,1029.2435284,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1919',)",3659590970.24,2,33.3348999023,3724598986.9,3724598987.33,3659590970.24,0.0,internal_timestamp,507.179992676,235100,1450602170,5.47770023346,3.33348999023,34.1068170865,1029.25633866,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1920',)",3659590981.24,2,33.3330993652,3724598986.9,3724598987.33,3659590981.24,0.0,internal_timestamp,510.130004883,238895,1450602181,5.47459983826,3.33330993652,34.1064370258,1029.26998931,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1921',)",3659590992.23,2,33.2900009155,3724598986.9,3724598987.33,3659590992.23,0.0,internal_timestamp,513.109985352,233724,1450602192,5.41379976273,3.32900009155,34.1174215405,1029.30030801,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1922',)",3659591003.24,2,33.2748985291,3724598986.9,3724598987.33,3659591003.24,0.0,internal_timestamp,516.049987793,238439,1450602203,5.3938999176,3.32748985291,34.1189023545,1029.31757965,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1923',)",3659591014.23,2,33.2508010864,3724598986.9,3724598987.33,3659591014.23,0.0,internal_timestamp,518.960021973,233623,1450602214,5.36040019989,3.32508010864,34.1239193284,1029.33927472,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
